row_key,excel_row,item_id,setor,cotacao,data_cotacao,pedido,data_pedido,fornecedor,produto,quantidade,valor,origem,status_compra,disciplina,observacao,source,metadata
xlsx-25-05-26-r0287,287,07A,SETOR 7A,030275,2026-04-11,43662,2026-04-14,FORT CONSTRUCOES COMERCIO E SERVICOS LTDA,FABRICAÇÃO E INSTALAÇÃO DE COBERTURA E PAINEL LATERAL,1.0,18000.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 287, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0288,288,03,SETOR 3,,,43483,2026-04-02,DIMENSIONAL CENTELHA SOLUÇOES LTDA,CABO FLEXIVEL 1KV HEPR 1X100MM² E 150MM²,1000.0,81205.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 288, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0289,289,03,SETOR 3,,,43483,2026-04-02,DIMENSIONAL CENTELHA SOLUÇOES LTDA,QUADRO BRUM 1000X600X200MM REF:BRCE-100.60.20F,1.0,1189.93,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 289, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0290,290,07A,SETOR 7A,,,43769,2026-04-24,COMERCIAL OFFSHORE MACAE PARAFUSOS E FERRAMENTAS,PARAFUSO GALVANIZADO PARA TELHAS CABEÇA 8 MM X 20 MM,1100.0,352.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 290, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0291,291,07A,SETOR 7A,,,43769,2026-04-24,COMERCIAL OFFSHORE MACAE PARAFUSOS E FERRAMENTAS,PARAFUSO DE COSTURA AUTOPERFURANTE P/ TELHADO E ACABAMENTOS PB1/4-14X7/8P1,200.0,88.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 291, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0292,292,07A,SETOR 7A,,,43770,2026-05-01,LAGOS TELHAS LTDA,"TELHA TRAPEZOIDAL GALVANIZADA 6 X 1,10 X 0,43M",16.0,4770.88,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 292, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0293,293,07A,SETOR 7A,,,43770,2026-05-01,LAGOS TELHAS LTDA,"TELHA TRAPEZOIDAL GALVANIZADA 6 X 1,10 X 0,43M",38.0,9712.12,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 293, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0294,294,16,SETOR 16,,,43782,2026-04-24,COMERCIAL OFFSHORE MACAE PARAFUSOS E FERRAMENTAS,PARABOLT M10,250.0,1320.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 294, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0295,295,07A,SETOR 7A,,,43877,2026-04-27,ATACADAO 1000 MATERIAIS DE CONSTRUCAO LTDA ME,AREIA,3.0,510.0,BRASIL,Comprado,CIVIL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 295, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0296,296,07A,SETOR 7A,,,43877,2026-04-27,ATACADAO 1000 MATERIAIS DE CONSTRUCAO LTDA ME,MALHA 3.4 Q.61 15 X 15 3 X 2,60.0,4794.0,BRASIL,Comprado,CIVIL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 296, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0297,297,07A,SETOR 7A,,,43877,2026-04-27,ATACADAO 1000 MATERIAIS DE CONSTRUCAO LTDA ME,LINHA PARA PEDREIRO TRANÇADA COM 50M,3.0,27.0,BRASIL,Comprado,CIVIL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 297, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0298,298,07A,SETOR 7A,,,43877,2026-04-27,ATACADAO 1000 MATERIAIS DE CONSTRUCAO LTDA ME,LINHA DE NYLON PEDREIRO LARANJA 100MT,2.0,24.0,BRASIL,Comprado,CIVIL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 298, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0299,299,07A,SETOR 7A,,,43877,2026-04-27,ATACADAO 1000 MATERIAIS DE CONSTRUCAO LTDA ME,SACO DE CIMENTO CPIII,14.0,602.0,BRASIL,Comprado,CIVIL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 299, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0300,300,07A,SETOR 7A,,,43877,2026-04-27,ATACADAO 1000 MATERIAIS DE CONSTRUCAO LTDA ME,LAPIS,4.0,16.0,BRASIL,Comprado,CIVIL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 300, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0301,301,07A,SETOR 7A,,,43877,2026-04-27,ATACADAO 1000 MATERIAIS DE CONSTRUCAO LTDA ME,PEDRA BRITADA,2.0,460.0,BRASIL,Comprado,CIVIL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 301, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0302,302,07A,SETOR 7A,,,43877,2026-04-27,ATACADAO 1000 MATERIAIS DE CONSTRUCAO LTDA ME,PREGO 17 X 27 C/ CABECA,3.0,59.7,BRASIL,Comprado,CIVIL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 302, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0303,303,07A,SETOR 7A,,,43923,2026-05-08,SUPERMIX CONCRETO S/A,CONCRETO USINADO,16.0,8960.0,BRASIL,Comprado,CIVIL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 303, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0304,304,07A,SETOR 7A,,,43924,2026-05-04,MADEIREIRA IRMAOS CAMPANATI EIRELI-ME,"TABUA DE PINUS 3,0 X 30CM X 2,5CM",60.0,852.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 304, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0305,305,07A,SETOR 7A,,,43925,2026-05-04,COMERCIAL TJ ELETRICA E HIDRAULICA,COLUNA DE FERRO 5/16 20X7,24.0,368.93,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 305, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0306,306,07A,SETOR 7A,,,43925,2026-05-04,COMERCIAL TJ ELETRICA E HIDRAULICA,CAIXA D'AGUA,3.0,1260.0,BRASIL,Comprado,CIVIL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 306, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0307,307,07A,SETOR 7A,,,43925,2026-05-04,COMERCIAL TJ ELETRICA E HIDRAULICA,TRELIÇA TG8L,102.0,719.82,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 307, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0308,308,03,SETOR 3,,,42994,2026-03-16,DIMENSIONAL CENTELHA SOLUÇOES LTDA,"CABO FLEXIVEL PP 3X1,50MM",500.0,2735.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 308, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0309,309,01,SETOR 1,,,44241,2026-05-08,FORT CONSTRUCOES COMERCIO E SERVICOS LTDA,"FABRICAÇÃO DE TESOURAS, SAPATAS E COBERTURA",1.0,32250.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 309, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0310,310,01,SETOR 1,,,44251,,G5 EQUIPAMENTOS E CONSTRUCAO LTDA,DEMOLIDOR E BETONEIRA,1.0,1060.0,BRASIL,Comprado,CIVIL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 310, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0311,311,01,SETOR 1,,,44345,2026-05-14,COMERCIAL TJ ELETRICA E HIDRAULICA,SACO DE CIMENTO CPIII,10.0,385.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 311, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0312,312,01,SETOR 1,,,44384,2026-05-22,EDFER - COMERCIO DE FERRO E ACO LTDA,"PERFIL AC U SIMPLES 100 X 40 X 2,65 ESP",108.0,3646.08,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 312, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0313,313,01,SETOR 1,,,44383,2026-05-22,EDFER - COMERCIO DE FERRO E ACO LTDA,"CANTONEIRA ABAS IGUAIS 2"" X 2"" X 1/4"" ESP. A36",24.0,852.48,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 313, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0314,314,01,SETOR 1,,,44405,2026-05-20,LAGOS TELHAS LTDA,"TELHA TRAPEZOIDAL GALVANIZADA 6 X 1,10 X 0,43M",264.0,11246.4,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 314, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0315,315,01,SETOR 1,,,44418,2026-05-22,COMERCIAL OFFSHORE MACAE PARAFUSOS E FERRAMENTAS,PARAFUSO DE COSTURA AUTOPERFURANTE P/ TELHADO E ACABAMENTOS PB1/4-14X7/8P1,200.0,64.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 315, ""original_status"": ""Comprado""}"
xlsx-25-05-26-r0316,316,01,SETOR 1,,,44418,2026-05-22,COMERCIAL OFFSHORE MACAE PARAFUSOS E FERRAMENTAS,PARAFUSO GALVANIZADO PARA TELHAS CABEÇA 8 MM X 20 MM,1000.0,340.0,BRASIL,Comprado,ESTRUTURAL,,Melhorias base STEP 25-05-26.xlsx,"{""source_sheet"": ""Custos x Execução"", ""source_row"": 316, ""original_status"": ""Comprado""}"
